YEAR,DISTRICT,PER_FREE_LUNCH,PER_REDUCED_LUNCH,PER_BLACK,PER_HISP,PER_ASIAN,PER_FRPL,PER_MINORITY
2014,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,27.0,9.0,0.0,0.0,0.0,36.0,0.0
2014,GOUVERNEUR CENTRAL SCHOOL DISTRICT,41.0,8.0,1.0,2.0,0.0,49.0,3.0
2014,HAMMOND CENTRAL SCHOOL DISTRICT,37.0,16.0,0.0,0.0,0.0,53.0,0.0
2014,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,43.0,16.0,2.0,1.0,0.0,59.0,3.0
2014,LISBON CENTRAL SCHOOL DISTRICT,34.0,9.0,1.0,0.0,0.0,43.0,1.0
2014,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,34.0,7.0,1.0,1.0,1.0,41.0,3.0
2014,MASSENA CENTRAL SCHOOL DISTRICT,44.0,9.0,1.0,2.0,1.0,53.0,4.0
2014,MORRISTOWN CENTRAL SCHOOL DISTRICT,36.0,10.0,0.0,0.0,0.0,46.0,0.0
2014,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,46.0,8.0,1.0,1.0,1.0,54.0,3.0
2014,OGDENSBURG CITY SCHOOL DISTRICT,43.0,14.0,1.0,0.0,1.0,57.0,2.0
2014,HEUVELTON CENTRAL SCHOOL DISTRICT,29.0,6.0,2.0,0.0,0.0,35.0,2.0
2014,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,31.0,12.0,0.0,0.0,0.0,43.0,0.0
2014,POTSDAM CENTRAL SCHOOL DISTRICT,27.0,6.0,2.0,1.0,3.0,33.0,6.0
2014,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,51.0,12.0,1.0,1.0,1.0,63.0,3.0
2014,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,8.0,3.0,1.0,2.0,2.0,11.0,5.0
2014,SHENENDEHOWA CENTRAL SCHOOL DISTRICT,9.0,2.0,3.0,5.0,8.0,11.0,16.0
2014,CORINTH CENTRAL SCHOOL DISTRICT,33.0,10.0,0.0,1.0,0.0,43.0,1.0
2014,EDINBURG COMMON SCHOOL DISTRICT,50.0,0.0,1.0,1.0,0.0,50.0,2.0
2014,GALWAY CENTRAL SCHOOL DISTRICT,20.0,8.0,1.0,1.0,0.0,28.0,2.0
2014,MECHANICVILLE CITY SCHOOL DISTRICT,30.0,4.0,2.0,2.0,1.0,34.0,5.0
2014,BALLSTON SPA CENTRAL SCHOOL DISTRICT,20.0,4.0,2.0,1.0,1.0,24.0,4.0
2014,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,19.0,7.0,1.0,2.0,1.0,26.0,4.0
2014,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,19.0,8.0,2.0,3.0,1.0,27.0,6.0
2014,SARATOGA SPRINGS CITY SCHOOL DISTRICT,13.0,3.0,2.0,3.0,2.0,16.0,7.0
2014,STILLWATER CENTRAL SCHOOL DISTRICT,21.0,4.0,2.0,2.0,1.0,25.0,5.0
2014,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT,30.0,7.0,2.0,2.0,1.0,37.0,5.0
2014,DUANESBURG CENTRAL SCHOOL DISTRICT,11.0,4.0,1.0,3.0,1.0,15.0,5.0
2014,SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT,16.0,5.0,3.0,2.0,2.0,21.0,7.0
2014,NISKAYUNA CENTRAL SCHOOL DISTRICT,7.0,2.0,4.0,2.0,15.0,9.0,21.0
2014,SCHALMONT CENTRAL SCHOOL DISTRICT,19.0,5.0,2.0,4.0,2.0,24.0,8.0
2014,ROTTERDAM-MOHONASEN CENTRAL SCHOOL DISTRICT,22.0,8.0,3.0,4.0,2.0,30.0,9.0
2014,SCHENECTADY CITY SCHOOL DISTRICT,72.0,7.0,34.0,18.0,15.0,79.0,67.0
2014,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT,42.0,23.0,2.0,3.0,1.0,65.0,6.0
2014,JEFFERSON CENTRAL SCHOOL DISTRICT,37.0,17.0,0.0,2.0,1.0,54.0,3.0
2014,MIDDLEBURGH CENTRAL SCHOOL DISTRICT,32.0,13.0,1.0,2.0,1.0,45.0,4.0
2014,COBLESKILL-RICHMONDVILLE CENTRAL SCHOOL DISTRICT,30.0,6.0,1.0,3.0,1.0,36.0,5.0
2014,SCHOHARIE CENTRAL SCHOOL DISTRICT,31.0,9.0,0.0,0.0,0.0,40.0,0.0
2014,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,36.0,11.0,1.0,1.0,1.0,47.0,3.0
2014,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,42.0,9.0,1.0,2.0,1.0,51.0,4.0
2014,WATKINS GLEN CENTRAL SCHOOL DISTRICT,34.0,6.0,2.0,3.0,1.0,40.0,6.0
2014,SOUTH SENECA CENTRAL SCHOOL DISTRICT,41.0,15.0,1.0,3.0,0.0,56.0,4.0
2014,ROMULUS CENTRAL SCHOOL DISTRICT,30.0,10.0,2.0,6.0,0.0,40.0,8.0
2014,SENECA FALLS CENTRAL SCHOOL DISTRICT,27.0,7.0,3.0,4.0,2.0,34.0,9.0
2014,WATERLOO CENTRAL SCHOOL DISTRICT,31.0,8.0,4.0,3.0,1.0,39.0,8.0
2014,ADDISON CENTRAL SCHOOL DISTRICT,43.0,11.0,1.0,1.0,1.0,54.0,3.0
2014,AVOCA CENTRAL SCHOOL DISTRICT,36.0,15.0,1.0,3.0,0.0,51.0,4.0
2014,BATH CENTRAL SCHOOL DISTRICT,43.0,9.0,2.0,1.0,0.0,52.0,3.0
2014,BRADFORD CENTRAL SCHOOL DISTRICT,50.0,8.0,0.0,2.0,0.0,58.0,2.0
2014,CAMPBELL-SAVONA CENTRAL SCHOOL DISTRICT,37.0,14.0,0.0,1.0,1.0,51.0,2.0
2014,CORNING CITY SCHOOL DISTRICT,31.0,7.0,3.0,2.0,3.0,38.0,8.0
2014,CANISTEO-GREENWOOD CSD,39.0,10.0,1.0,1.0,0.0,49.0,2.0
2014,HORNELL CITY SCHOOL DISTRICT,46.0,11.0,4.0,2.0,1.0,57.0,7.0
2014,ARKPORT CENTRAL SCHOOL DISTRICT,16.0,6.0,0.0,2.0,0.0,22.0,2.0
2014,PRATTSBURGH CENTRAL SCHOOL DISTRICT,42.0,10.0,3.0,2.0,0.0,52.0,5.0
2014,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT,37.0,13.0,1.0,0.0,0.0,50.0,1.0
2014,HAMMONDSPORT CENTRAL SCHOOL DISTRICT,33.0,10.0,1.0,2.0,1.0,43.0,4.0
2014,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,39.0,15.0,1.0,1.0,0.0,54.0,2.0
2014,BABYLON UNION FREE SCHOOL DISTRICT,11.0,2.0,4.0,10.0,3.0,13.0,17.0
2014,WEST BABYLON UNION FREE SCHOOL DISTRICT,25.0,5.0,6.0,17.0,5.0,30.0,28.0
2014,NORTH BABYLON UNION FREE SCHOOL DISTRICT,21.0,9.0,23.0,21.0,5.0,30.0,49.0
2014,LINDENHURST UNION FREE SCHOOL DISTRICT,19.0,9.0,3.0,18.0,3.0,28.0,24.0
2014,COPIAGUE UNION FREE SCHOOL DISTRICT,49.0,8.0,26.0,54.0,2.0,57.0,82.0
2014,AMITYVILLE UNION FREE SCHOOL DISTRICT,55.0,8.0,47.0,43.0,1.0,63.0,91.0
2014,DEER PARK UNION FREE SCHOOL DISTRICT,28.0,10.0,18.0,19.0,10.0,38.0,47.0
2014,WYANDANCH UNION FREE SCHOOL DISTRICT,73.0,4.0,56.0,42.0,0.0,77.0,98.0
2014,THREE VILLAGE CENTRAL SCHOOL DISTRICT,5.0,2.0,1.0,4.0,9.0,7.0,14.0
2014,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,17.0,5.0,2.0,23.0,4.0,22.0,29.0
2014,SACHEM CENTRAL SCHOOL DISTRICT,16.0,5.0,2.0,10.0,6.0,21.0,18.0
2014,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,4.0,2.0,1.0,7.0,5.0,6.0,13.0
2014,MOUNT SINAI UNION FREE SCHOOL DISTRICT,4.0,1.0,2.0,6.0,5.0,5.0,13.0
2014,MILLER PLACE UNION FREE SCHOOL DISTRICT,6.0,3.0,2.0,6.0,3.0,9.0,11.0
2014,ROCKY POINT UNION FREE SCHOOL DISTRICT,16.0,6.0,1.0,8.0,2.0,22.0,11.0
2014,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,18.0,8.0,4.0,15.0,6.0,26.0,25.0
2014,LONGWOOD CENTRAL SCHOOL DISTRICT,34.0,9.0,18.0,21.0,4.0,43.0,43.0
2014,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,36.0,10.0,4.0,34.0,2.0,46.0,40.0
2014,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,47.0,9.0,14.0,24.0,3.0,56.0,41.0
2014,CENTER MORICHES UNION FREE SCHOOL DISTRICT,13.0,3.0,5.0,12.0,2.0,16.0,19.0
2014,EAST MORICHES UNION FREE SCHOOL DISTRICT,9.0,1.0,1.0,9.0,2.0,10.0,12.0
2014,SOUTH COUNTRY CENTRAL SCHOOL DISTRICT,30.0,5.0,21.0,29.0,2.0,35.0,52.0
2014,EAST HAMPTON UNION FREE SCHOOL DISTRICT,14.0,6.0,4.0,46.0,2.0,20.0,52.0
2014,WAINSCOTT COMMON SCHOOL DISTRICT,0.0,0.0,0.0,47.0,7.0,0.0,54.0
2014,AMAGANSETT UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0,15.0,2.0,0.0,17.0
2014,SPRINGS UNION FREE SCHOOL DISTRICT,8.0,0.0,2.0,53.0,1.0,8.0,56.0
2014,SAG HARBOR UNION FREE SCHOOL DISTRICT,6.0,1.0,2.0,16.0,2.0,7.0,20.0
2014,MONTAUK UNION FREE SCHOOL DISTRICT,0.0,0.0,2.0,31.0,6.0,0.0,39.0
2014,ELWOOD UNION FREE SCHOOL DISTRICT,14.0,4.0,8.0,13.0,8.0,18.0,29.0
2014,COLD SPRING HARBOR CENTRAL SCHOOL DISTRICT,1.0,0.0,1.0,3.0,3.0,1.0,7.0
2014,HUNTINGTON UNION FREE SCHOOL DISTRICT,31.0,4.0,9.0,41.0,2.0,35.0,52.0
2014,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,4.0,1.0,1.0,6.0,3.0,5.0,10.0
2014,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,10.0,3.0,12.0,9.0,12.0,13.0,33.0
2014,HARBORFIELDS CENTRAL SCHOOL DISTRICT,5.0,1.0,4.0,8.0,4.0,6.0,16.0
2014,COMMACK UNION FREE SCHOOL DISTRICT,4.0,1.0,1.0,6.0,7.0,5.0,14.0
2014,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,29.0,4.0,9.0,33.0,6.0,33.0,48.0
2014,BAY SHORE UNION FREE SCHOOL DISTRICT,39.0,8.0,21.0,38.0,4.0,47.0,63.0
2014,ISLIP UNION FREE SCHOOL DISTRICT,18.0,6.0,6.0,21.0,3.0,24.0,30.0
2014,EAST ISLIP UNION FREE SCHOOL DISTRICT,9.0,3.0,2.0,13.0,2.0,12.0,17.0
2014,SAYVILLE UNION FREE SCHOOL DISTRICT,6.0,3.0,1.0,5.0,2.0,9.0,8.0
2014,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,7.0,2.0,1.0,5.0,2.0,9.0,8.0
2014,HAUPPAUGE UNION FREE SCHOOL DISTRICT,6.0,3.0,3.0,7.0,7.0,9.0,17.0
2014,CONNETQUOT CENTRAL SCHOOL DISTRICT,14.0,5.0,1.0,9.0,5.0,19.0,15.0
2014,WEST ISLIP UNION FREE SCHOOL DISTRICT,6.0,2.0,0.0,7.0,2.0,8.0,9.0
2014,BRENTWOOD UNION FREE SCHOOL DISTRICT,65.0,10.0,12.0,79.0,2.0,75.0,93.0
2014,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,63.0,9.0,23.0,69.0,2.0,72.0,94.0
2014,FIRE ISLAND UNION FREE SCHOOL DISTRICT,9.0,0.0,0.0,29.0,3.0,9.0,32.0
2014,SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT,3.0,0.0,2.0,5.0,2.0,3.0,9.0
2014,RIVERHEAD CENTRAL SCHOOL DISTRICT,40.0,6.0,16.0,33.0,2.0,46.0,51.0
2014,LITTLE FLOWER UNION FREE SCHOOL DISTRICT,23.0,1.0,43.0,17.0,2.0,24.0,62.0
2014,SHELTER ISLAND UNION FREE SCHOOL DISTRICT,10.0,2.0,2.0,12.0,0.0,12.0,14.0
2014,SMITHTOWN CENTRAL SCHOOL DISTRICT,4.0,1.0,1.0,5.0,4.0,5.0,10.0
2014,KINGS PARK CENTRAL SCHOOL DISTRICT,3.0,1.0,0.0,4.0,3.0,4.0,7.0
2014,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,6.0,1.0,4.0,8.0,1.0,7.0,13.0
2014,WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT,16.0,5.0,3.0,18.0,1.0,21.0,22.0
2014,QUOGUE UNION FREE SCHOOL DISTRICT,0.0,0.0,2.0,2.0,2.0,0.0,6.0
2014,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,25.0,8.0,1.0,50.0,1.0,33.0,52.0
2014,SOUTHAMPTON UNION FREE SCHOOL DISTRICT,29.0,8.0,4.0,31.0,3.0,37.0,38.0
2014,BRIDGEHAMPTON UNION FREE SCHOOL DISTRICT,41.0,14.0,36.0,34.0,1.0,55.0,71.0
2014,SAGAPONACK COMMON SCHOOL DISTRICT,0.0,0.0,9.0,9.0,0.0,0.0,18.0
2014,EASTPORT-SOUTH MANOR CSD,9.0,3.0,2.0,4.0,1.0,12.0,7.0
2014,TUCKAHOE COMMON SCHOOL DISTRICT,35.0,3.0,4.0,58.0,2.0,38.0,64.0
2014,EAST QUOGUE UNION FREE SCHOOL DISTRICT,12.0,5.0,4.0,17.0,1.0,17.0,22.0
2014,OYSTERPONDS UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0,11.0,0.0,0.0,11.0
2014,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0,3.0,1.0,0.0,4.0
2014,SOUTHOLD UNION FREE SCHOOL DISTRICT,15.0,5.0,1.0,17.0,2.0,20.0,20.0
2014,GREENPORT UNION FREE SCHOOL DISTRICT,47.0,6.0,10.0,39.0,1.0,53.0,50.0
2014,MATTITUCK-CUTCHOGUE UNION FREE SCHOOL DISTRICT,13.0,2.0,3.0,9.0,2.0,15.0,14.0
2014,NEW SUFFOLK COMMON SCHOOL DISTRICT,0.0,0.0,0.0,12.0,6.0,0.0,18.0
2014,FALLSBURG CENTRAL SCHOOL DISTRICT,52.0,5.0,11.0,41.0,2.0,57.0,54.0
2014,ELDRED CENTRAL SCHOOL DISTRICT,26.0,8.0,1.0,7.0,2.0,34.0,10.0
2014,LIBERTY CENTRAL SCHOOL DISTRICT,51.0,11.0,11.0,35.0,1.0,62.0,47.0
2014,TRI-VALLEY CENTRAL SCHOOL DISTRICT,20.0,7.0,2.0,6.0,1.0,27.0,9.0
2014,ROSCOE CENTRAL SCHOOL DISTRICT,36.0,10.0,1.0,11.0,0.0,46.0,12.0
2014,LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT,44.0,9.0,5.0,10.0,1.0,53.0,16.0
