YEAR,DISTRICT,PER_TURN_ALL,PER_TURN_INEXP,PER_TURN_EXP,PER_FREE_LUNCH,PER_REDUCED_LUNCH,PER_BLACK,PER_HISP,PER_ASIAN,PER_FRPL,PER_MINORITY
2014,NORTH SALEM CENTRAL SCHOOL DISTRICT,8.0,38.0,7.4915254237288105,6.0,2.0,1.0,9.0,2.0,8.0,12.0
2014,OSSINING UNION FREE SCHOOL DISTRICT,11.0,20.0,10.57413249211356,32.0,10.0,13.0,52.0,5.0,42.0,70.0
2014,BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT,12.0,0.0,12.270676691729319,1.0,1.0,2.0,6.0,11.0,2.0,19.0
2014,PEEKSKILL CITY SCHOOL DISTRICT,17.0,18.0,16.9377990430622,68.0,8.0,29.0,58.0,2.0,76.0,89.0
2014,PELHAM UNION FREE SCHOOL DISTRICT,11.0,30.0,10.04128440366972,6.0,3.0,6.0,15.0,5.0,9.0,26.0
2014,RYE CITY SCHOOL DISTRICT,23.0,28.999999999999996,22.82572614107883,2.0,0.0,1.0,6.0,7.0,2.0,14.0
2014,RYE NECK UNION FREE SCHOOL DISTRICT,12.0,28.999999999999996,11.71186440677966,9.0,2.0,3.0,17.0,8.0,11.0,28.0
2014,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,10.0,11.0,9.929824561403509,51.0,10.0,6.0,75.0,2.0,61.0,83.0
2014,BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT,14.000000000000002,42.0,12.456692913385819,0.0,0.0,1.0,3.0,5.0,0.0,9.0
2014,SCARSDALE UNION FREE SCHOOL DISTRICT,10.0,28.999999999999996,9.71139240506329,0.0,0.0,1.0,6.0,16.0,0.0,23.0
2014,SOMERS CENTRAL SCHOOL DISTRICT,12.0,21.0,11.78048780487804,5.0,1.0,1.0,4.0,4.0,6.0,9.0
2014,WHITE PLAINS CITY SCHOOL DISTRICT,14.000000000000002,31.0,13.39399624765478,34.0,6.0,15.0,54.0,4.0,40.0,73.0
2014,YONKERS CITY SCHOOL DISTRICT,16.0,13.0,16.06547619047619,68.0,6.0,21.0,55.0,5.0,74.0,81.0
2014,LAKELAND CENTRAL SCHOOL DISTRICT,11.0,19.0,10.82532751091703,12.0,5.0,6.0,16.0,4.0,17.0,26.0
2014,YORKTOWN CENTRAL SCHOOL DISTRICT,9.0,0.0,9.03169014084507,3.0,1.0,2.0,11.0,7.0,4.0,20.0
2014,ATTICA CENTRAL SCHOOL DISTRICT,15.0,44.0,14.31496062992125,22.0,11.0,1.0,1.0,0.0,33.0,2.0
2014,LETCHWORTH CENTRAL SCHOOL DISTRICT,19.0,28.999999999999996,17.620689655172413,22.0,8.0,1.0,1.0,1.0,30.0,3.0
2014,WYOMING CENTRAL SCHOOL DISTRICT,0.0,,,30.0,5.0,2.0,3.0,0.0,35.0,5.0
2014,PERRY CENTRAL SCHOOL DISTRICT,13.0,36.0,11.060240963855419,32.0,11.0,0.0,3.0,0.0,43.0,3.0
2014,WARSAW CENTRAL SCHOOL DISTRICT,8.0,21.0,6.761904761904761,30.0,7.0,0.0,3.0,1.0,37.0,4.0
2014,PENN YAN CENTRAL SCHOOL DISTRICT,13.0,20.0,12.65972222222222,40.0,10.0,1.0,4.0,1.0,50.0,6.0
2014,DUNDEE CENTRAL SCHOOL DISTRICT,14.000000000000002,25.0,13.33333333333333,41.0,12.0,1.0,2.0,1.0,53.0,4.0
2015,ALBANY CITY SCHOOL DISTRICT,13.0,12.0,13.0658978583196,57.0,0.0,50.0,16.0,9.0,57.0,75.0
2015,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,17.0,17.0,17.0,30.0,6.0,1.0,1.0,1.0,36.0,3.0
2015,BETHLEHEM CENTRAL SCHOOL DISTRICT,9.0,30.0,8.61349693251533,8.0,1.0,2.0,2.0,6.0,9.0,10.0
2015,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,8.0,13.0,7.79274611398963,24.0,3.0,4.0,6.0,1.0,27.0,11.0
2015,COHOES CITY SCHOOL DISTRICT,7.000000000000001,27.0,6.378881987577641,60.0,7.0,9.0,7.0,1.0,67.0,17.0
2015,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,3.0,0.0,3.0392670157068,19.0,4.0,7.0,7.0,9.0,23.0,23.0
2015,MENANDS UNION FREE SCHOOL DISTRICT,14.000000000000002,50.0,12.61538461538461,23.0,6.0,21.0,7.0,32.0,29.0,60.0
2015,NORTH COLONIE CSD,6.0,6.0,6.0,13.0,3.0,5.0,4.0,14.0,16.0,23.0
2015,GREEN ISLAND UNION FREE SCHOOL DISTRICT,13.0,33.0,10.85714285714285,54.0,15.0,6.0,3.0,1.0,69.0,10.0
2015,GUILDERLAND CENTRAL SCHOOL DISTRICT,10.0,20.0,9.769820971867,12.0,3.0,4.0,3.0,11.0,15.0,18.0
2015,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,5.0,25.0,3.88888888888888,7.0,3.0,1.0,2.0,3.0,10.0,6.0
2015,WATERVLIET CITY SCHOOL DISTRICT,12.0,43.0,10.48039215686274,56.0,13.0,16.0,12.0,6.0,69.0,34.0
2015,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,7.000000000000001,100.0,3.95081967213114,31.0,9.0,0.0,2.0,4.0,40.0,6.0
2015,ANDOVER CENTRAL SCHOOL DISTRICT,19.0,25.0,18.8,38.0,18.0,1.0,1.0,0.0,56.0,2.0
2015,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,10.0,0.0,11.48148148148148,47.0,7.0,2.0,1.0,0.0,54.0,3.0
2015,BELFAST CENTRAL SCHOOL DISTRICT,10.0,0.0,10.54054054054054,34.0,13.0,0.0,2.0,0.0,47.0,2.0
2015,CANASERAGA CENTRAL SCHOOL DISTRICT,3.0,0.0,3.09999999999999,49.0,8.0,0.0,0.0,0.0,57.0,0.0
2015,FRIENDSHIP CENTRAL SCHOOL DISTRICT,8.0,17.0,7.20588235294117,62.0,4.0,0.0,2.0,0.0,66.0,2.0
2015,FILLMORE CENTRAL SCHOOL DISTRICT,2.0,0.0,2.03389830508474,41.0,10.0,1.0,2.0,0.0,51.0,3.0
2015,WHITESVILLE CENTRAL SCHOOL DISTRICT,11.0,25.0,9.25,39.0,14.0,0.0,1.0,0.0,53.0,1.0
2015,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.1891891891891895,45.0,5.0,2.0,2.0,1.0,50.0,5.0
2015,SCIO CENTRAL SCHOOL DISTRICT,2.0,0.0,2.04878048780487,49.0,19.0,1.0,0.0,0.0,68.0,1.0
2015,WELLSVILLE CENTRAL SCHOOL DISTRICT,10.0,28.999999999999996,8.628865979381441,41.0,10.0,2.0,1.0,2.0,51.0,5.0
2015,BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,8.0,0.0,8.540540540540539,51.0,10.0,0.0,1.0,0.0,61.0,1.0
2015,CHENANGO FORKS CENTRAL SCHOOL DISTRICT,10.0,0.0,10.59405940594059,32.0,7.0,1.0,3.0,0.0,39.0,4.0
2015,BINGHAMTON CITY SCHOOL DISTRICT,9.0,18.0,8.49163179916318,65.0,4.0,27.0,13.0,3.0,69.0,43.0
2015,HARPURSVILLE CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.35,48.0,10.0,1.0,1.0,1.0,58.0,3.0
2015,SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT,3.0,11.0,2.7315436241610698,29.0,8.0,2.0,2.0,1.0,37.0,5.0
2015,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,9.0,0.0,9.58536585365853,30.0,7.0,1.0,2.0,1.0,37.0,4.0
2015,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,6.0,14.000000000000002,5.9090909090909,29.0,5.0,2.0,2.0,2.0,34.0,6.0
2015,DEPOSIT CENTRAL SCHOOL DISTRICT,12.0,40.0,9.88679245283018,55.0,9.0,2.0,3.0,0.0,64.0,5.0
2015,WHITNEY POINT CENTRAL SCHOOL DISTRICT,5.0,11.0,4.76377952755905,50.0,8.0,1.0,1.0,1.0,58.0,3.0
2015,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,7.000000000000001,26.0,6.1278688524590095,44.0,6.0,7.0,7.0,2.0,50.0,16.0
2015,JOHNSON CITY CENTRAL SCHOOL DISTRICT,11.0,21.0,9.80829015544041,58.0,7.0,13.0,9.0,6.0,65.0,28.0
2015,VESTAL CENTRAL SCHOOL DISTRICT,6.0,13.0,5.81716417910447,19.0,5.0,3.0,3.0,9.0,24.0,15.0
2015,WINDSOR CENTRAL SCHOOL DISTRICT,9.0,0.0,9.49655172413793,40.0,10.0,2.0,2.0,1.0,50.0,5.0
2015,WEST VALLEY CENTRAL SCHOOL DISTRICT,14.000000000000002,20.0,13.823529411764701,28.0,9.0,1.0,1.0,0.0,37.0,2.0
2015,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,12.0,50.0,10.0,28.0,8.0,1.0,1.0,2.0,36.0,4.0
2015,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,8.0,0.0,8.17391304347826,26.0,5.0,1.0,1.0,2.0,31.0,4.0
2015,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,8.0,0.0,8.484848484848479,47.0,8.0,0.0,2.0,1.0,55.0,3.0
2015,HINSDALE CENTRAL SCHOOL DISTRICT,5.0,0.0,5.35714285714285,47.0,11.0,1.0,2.0,1.0,58.0,4.0
2015,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,5.0,33.0,3.98795180722891,41.0,8.0,1.0,1.0,0.0,49.0,2.0
2015,OLEAN CITY SCHOOL DISTRICT,6.0,25.0,5.44117647058823,51.0,7.0,7.0,3.0,2.0,58.0,12.0
2015,GOWANDA CENTRAL SCHOOL DISTRICT,6.0,33.0,6.0,50.0,11.0,1.0,3.0,0.0,61.0,4.0
2015,PORTVILLE CENTRAL SCHOOL DISTRICT,7.000000000000001,20.0,6.40909090909091,35.0,9.0,1.0,1.0,0.0,44.0,2.0
2015,RANDOLPH CENTRAL SCHOOL DISTRICT,8.0,13.0,7.875,39.0,9.0,0.0,2.0,1.0,48.0,3.0
2015,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,28.999999999999996,36.0,27.18518518518518,38.0,1.0,28.0,9.0,0.0,39.0,37.0
2015,SALAMANCA CITY SCHOOL DISTRICT,22.0,25.0,21.85,64.0,5.0,2.0,5.0,0.0,69.0,7.0
2015,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,5.0,7.000000000000001,4.89268292682926,41.0,12.0,1.0,2.0,1.0,53.0,4.0
2015,AUBURN CITY SCHOOL DISTRICT,7.000000000000001,10.0,6.82568807339449,45.0,6.0,7.0,4.0,1.0,51.0,12.0
2015,WEEDSPORT CENTRAL SCHOOL DISTRICT,11.0,0.0,11.46478873239436,22.0,6.0,1.0,2.0,2.0,28.0,5.0
2015,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.25301204819277,34.0,8.0,1.0,2.0,1.0,42.0,4.0
2015,SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT,24.0,55.00000000000001,20.32203389830508,40.0,5.0,1.0,8.0,1.0,45.0,10.0
2015,PORT BYRON CENTRAL SCHOOL DISTRICT,17.0,100.0,13.44285714285714,39.0,5.0,1.0,2.0,0.0,44.0,3.0
2015,MORAVIA CENTRAL SCHOOL DISTRICT,6.0,18.0,4.8333333333333295,37.0,9.0,0.0,1.0,0.0,46.0,1.0
2015,UNION SPRINGS CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.30434782608695,27.0,6.0,2.0,3.0,1.0,33.0,6.0
2015,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,8.0,25.0,7.69911504424778,28.0,5.0,1.0,3.0,2.0,33.0,6.0
2015,FREWSBURG CENTRAL SCHOOL DISTRICT,10.0,14.000000000000002,9.73333333333333,31.0,7.0,1.0,1.0,1.0,38.0,3.0
2015,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT,5.0,0.0,5.06172839506172,46.0,8.0,1.0,3.0,0.0,54.0,4.0
2015,CHAUTAUQUA LAKE CENTRAL SCHOOL DISTRICT,11.0,17.0,10.625,33.0,10.0,0.0,1.0,0.0,43.0,1.0
2015,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),10.0,0.0,10.149253731343281,48.0,9.0,0.0,3.0,0.0,57.0,3.0
2015,CLYMER CENTRAL SCHOOL DISTRICT,11.0,17.0,10.58139534883721,36.0,8.0,1.0,0.0,1.0,44.0,2.0
2015,DUNKIRK CITY SCHOOL DISTRICT,5.0,25.0,4.59595959595959,64.0,3.0,7.0,49.0,0.0,67.0,56.0
2015,BEMUS POINT CENTRAL SCHOOL DISTRICT,5.0,0.0,5.07936507936507,22.0,4.0,1.0,1.0,1.0,26.0,3.0
2015,FALCONER CENTRAL SCHOOL DISTRICT,8.0,14.000000000000002,7.882352941176469,40.0,6.0,2.0,2.0,1.0,46.0,5.0
2015,SILVER CREEK CENTRAL SCHOOL DISTRICT,13.0,13.0,13.0,48.0,8.0,1.0,7.0,0.0,56.0,8.0
2015,FORESTVILLE CENTRAL SCHOOL DISTRICT,10.0,50.0,8.29787234042553,36.0,11.0,2.0,6.0,0.0,47.0,8.0
2015,PANAMA CENTRAL SCHOOL DISTRICT,9.0,33.0,8.0204081632653,32.0,10.0,0.0,3.0,0.0,42.0,3.0
2015,JAMESTOWN CITY SCHOOL DISTRICT,7.000000000000001,4.0,7.1865671641791,67.0,2.0,4.0,19.0,0.0,69.0,23.0
2015,FREDONIA CENTRAL SCHOOL DISTRICT,6.0,0.0,6.1832061068702195,29.0,6.0,2.0,10.0,2.0,35.0,14.0
2015,BROCTON CENTRAL SCHOOL DISTRICT,11.0,17.0,10.52941176470588,54.0,17.0,1.0,10.0,1.0,71.0,12.0
2015,RIPLEY CENTRAL SCHOOL DISTRICT,18.0,0.0,24.75,50.0,17.0,1.0,1.0,0.0,67.0,2.0
2015,SHERMAN CENTRAL SCHOOL DISTRICT,7.000000000000001,17.0,6.3023255813953405,42.0,16.0,1.0,1.0,1.0,58.0,3.0
2015,WESTFIELD CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.765625,40.0,8.0,1.0,4.0,1.0,48.0,6.0
2015,NORTHEAST CENTRAL SCHOOL DISTRICT,13.0,0.0,13.206349206349199,40.0,12.0,4.0,16.0,2.0,52.0,22.0
2015,PAWLING CENTRAL SCHOOL DISTRICT,11.0,0.0,11.75490196078431,16.0,4.0,1.0,13.0,3.0,20.0,17.0
2015,PINE PLAINS CENTRAL SCHOOL DISTRICT,9.0,33.0,8.191011235955049,28.0,8.0,2.0,10.0,0.0,36.0,12.0
2015,POUGHKEEPSIE CITY SCHOOL DISTRICT,7.000000000000001,5.0,7.141479099678449,79.0,6.0,53.0,32.0,1.0,85.0,86.0
2015,ELMIRA CITY SCHOOL DISTRICT,8.0,25.0,7.76,50.0,1.0,16.0,2.0,1.0,51.0,19.0
2015,HORSEHEADS CENTRAL SCHOOL DISTRICT,6.0,7.000000000000001,5.9671532846715305,34.0,3.0,2.0,3.0,4.0,37.0,9.0
2015,ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT,10.0,30.0,9.0,44.0,6.0,1.0,2.0,1.0,50.0,4.0
2015,AFTON CENTRAL SCHOOL DISTRICT,5.0,11.0,4.9047619047619,55.0,11.0,1.0,3.0,2.0,66.0,6.0
2015,BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT,9.0,20.0,8.3623188405797,41.0,10.0,1.0,3.0,1.0,51.0,5.0
2015,GREENE CENTRAL SCHOOL DISTRICT,8.0,50.0,6.56818181818181,39.0,8.0,1.0,2.0,1.0,47.0,4.0
2015,UNADILLA VALLEY CENTRAL SCHOOL DISTRICT,12.0,60.0,6.98507462686567,47.0,10.0,1.0,1.0,1.0,57.0,3.0
2015,NORWICH CITY SCHOOL DISTRICT,13.0,22.0,12.29411764705882,42.0,6.0,3.0,4.0,1.0,48.0,8.0
2015,GEORGETOWN-SOUTH OTSELIC CENTRAL SCHOOL DISTRICT,9.0,0.0,9.54545454545454,52.0,12.0,1.0,4.0,0.0,64.0,5.0
2015,OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT,11.0,50.0,7.83783783783783,48.0,8.0,2.0,5.0,0.0,56.0,7.0
2015,SHERBURNE-EARLVILLE CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.41481481481481,43.0,13.0,1.0,1.0,0.0,56.0,2.0
2015,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,5.0,0.0,5.13274336283185,39.0,11.0,2.0,1.0,1.0,50.0,4.0
2015,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,4.0,17.0,3.7592592592592498,44.0,7.0,1.0,2.0,1.0,51.0,4.0
2015,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.12727272727272,41.0,8.0,1.0,2.0,1.0,49.0,4.0
2015,CHAZY UNION FREE SCHOOL DISTRICT,13.0,0.0,13.30232558139535,22.0,3.0,2.0,1.0,1.0,25.0,4.0
2015,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,5.0,0.0,5.18518518518518,42.0,7.0,0.0,0.0,1.0,49.0,1.0
2015,PERU CENTRAL SCHOOL DISTRICT,7.000000000000001,11.0,6.769230769230759,35.0,8.0,2.0,1.0,1.0,43.0,4.0
2015,PLATTSBURGH CITY SCHOOL DISTRICT,7.000000000000001,11.0,6.75280898876404,43.0,4.0,7.0,0.0,2.0,47.0,9.0
2015,SARANAC CENTRAL SCHOOL DISTRICT,9.0,10.0,8.91472868217054,35.0,7.0,1.0,1.0,0.0,42.0,2.0
2015,BERKSHIRE UNION FREE SCHOOL DISTRICT,13.0,100.0,-9.89473684210526,75.0,0.0,45.0,21.0,0.0,75.0,66.0
2015,TACONIC HILLS CENTRAL SCHOOL DISTRICT,10.0,27.0,8.73553719008264,40.0,12.0,2.0,8.0,1.0,52.0,11.0
2015,GERMANTOWN CENTRAL SCHOOL DISTRICT,9.0,0.0,9.865384615384611,29.0,8.0,1.0,7.0,1.0,37.0,9.0
2015,CHATHAM CENTRAL SCHOOL DISTRICT,17.0,20.0,16.72448979591836,30.0,7.0,2.0,5.0,1.0,37.0,8.0
2015,HUDSON CITY SCHOOL DISTRICT,6.0,0.0,6.2384105960264895,59.0,6.0,23.0,13.0,11.0,65.0,47.0
2015,KINDERHOOK CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.27631578947368,27.0,5.0,2.0,3.0,1.0,32.0,6.0
2015,NEW LEBANON CENTRAL SCHOOL DISTRICT,6.0,0.0,6.24489795918367,26.0,10.0,2.0,2.0,1.0,36.0,5.0
2015,CINCINNATUS CENTRAL SCHOOL DISTRICT,11.0,11.0,11.0,49.0,7.0,0.0,1.0,0.0,56.0,1.0
2015,CORTLAND CITY SCHOOL DISTRICT,10.0,15.0,9.52153110047847,43.0,9.0,4.0,4.0,1.0,52.0,9.0
2015,MCGRAW CENTRAL SCHOOL DISTRICT,3.0,0.0,3.33333333333333,44.0,9.0,1.0,2.0,1.0,53.0,4.0
2015,HOMER CENTRAL SCHOOL DISTRICT,8.0,17.0,7.42105263157894,32.0,8.0,1.0,2.0,1.0,40.0,4.0
2015,MARATHON CENTRAL SCHOOL DISTRICT,3.0,20.0,2.0,40.0,12.0,2.0,2.0,0.0,52.0,4.0
2015,ANDES CENTRAL SCHOOL DISTRICT,17.0,,,48.0,11.0,1.0,3.0,1.0,59.0,5.0
2015,DOWNSVILLE CENTRAL SCHOOL DISTRICT,15.0,43.0,11.49999999999999,45.0,13.0,3.0,2.0,0.0,58.0,5.0
2015,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,23.0,44.0,19.5,53.0,10.0,1.0,1.0,0.0,63.0,2.0
2015,DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI,8.0,11.0,7.8333333333333295,30.0,6.0,1.0,1.0,1.0,36.0,3.0
2015,FRANKLIN CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.48275862068965,34.0,18.0,2.0,3.0,2.0,52.0,7.0
2015,HANCOCK CENTRAL SCHOOL DISTRICT,18.0,33.0,13.58823529411764,48.0,13.0,2.0,4.0,1.0,61.0,7.0
2015,MARGARETVILLE CENTRAL SCHOOL DISTRICT,15.0,50.0,12.23684210526315,49.0,10.0,0.0,22.0,3.0,59.0,25.0
2015,ROXBURY CENTRAL SCHOOL DISTRICT,17.0,25.0,16.35135135135135,49.0,6.0,1.0,5.0,0.0,55.0,6.0
2015,SIDNEY CENTRAL SCHOOL DISTRICT,13.0,25.0,12.162790697674419,49.0,9.0,1.0,6.0,1.0,58.0,8.0
2015,STAMFORD CENTRAL SCHOOL DISTRICT,23.0,50.0,20.206896551724128,43.0,14.0,3.0,4.0,1.0,57.0,8.0
2015,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,8.0,0.0,8.484848484848479,24.0,9.0,3.0,2.0,1.0,33.0,6.0
2015,WALTON CENTRAL SCHOOL DISTRICT,16.0,17.0,15.925,47.0,8.0,1.0,2.0,1.0,55.0,4.0
2015,BEACON CITY SCHOOL DISTRICT,6.0,22.0,5.59493670886075,39.0,7.0,19.0,27.0,2.0,46.0,48.0
2015,DOVER UNION FREE SCHOOL DISTRICT,7.000000000000001,0.0,7.39252336448598,37.0,9.0,6.0,18.0,2.0,46.0,26.0
2015,HYDE PARK CENTRAL SCHOOL DISTRICT,9.0,25.0,8.32155477031802,33.0,11.0,11.0,13.0,2.0,44.0,26.0
2015,ARLINGTON CENTRAL SCHOOL DISTRICT,9.0,28.999999999999996,8.36908517350157,17.0,5.0,7.0,11.0,4.0,22.0,22.0
2015,SPACKENKILL UNION FREE SCHOOL DISTRICT,7.000000000000001,43.0,6.0204081632653,18.0,3.0,9.0,11.0,14.0,21.0,34.0
2015,RED HOOK CENTRAL SCHOOL DISTRICT,6.0,21.0,5.45121951219512,15.0,5.0,3.0,6.0,2.0,20.0,11.0
2015,RHINEBECK CENTRAL SCHOOL DISTRICT,15.0,9.0,15.44210526315789,12.0,3.0,2.0,7.0,3.0,15.0,12.0
2015,WAPPINGERS CENTRAL SCHOOL DISTRICT,3.0,0.0,3.08450704225352,18.0,6.0,6.0,14.0,5.0,24.0,25.0
2015,MILLBROOK CENTRAL SCHOOL DISTRICT,10.0,40.0,9.67741935483871,19.0,4.0,3.0,9.0,1.0,23.0,13.0
2015,ALDEN CENTRAL SCHOOL DISTRICT,10.0,63.0,8.76744186046511,22.0,9.0,1.0,1.0,1.0,31.0,3.0
2015,AMHERST CENTRAL SCHOOL DISTRICT,14.000000000000002,28.999999999999996,13.57831325301205,23.0,5.0,15.0,5.0,6.0,28.0,26.0
2015,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,8.0,18.0,7.7840755735492495,10.0,2.0,4.0,3.0,11.0,12.0,18.0
2015,SWEET HOME CENTRAL SCHOOL DISTRICT,9.0,25.0,8.40298507462686,32.0,6.0,20.0,6.0,6.0,38.0,32.0
2015,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),5.0,20.0,4.93119266055046,39.0,7.0,2.0,2.0,1.0,46.0,5.0
2015,GRAND ISLAND CENTRAL SCHOOL DISTRICT,8.0,19.0,7.904761904761901,17.0,5.0,2.0,4.0,3.0,22.0,9.0
2015,HAMBURG CENTRAL SCHOOL DISTRICT,10.0,33.0,9.678321678321671,15.0,5.0,1.0,2.0,1.0,20.0,4.0
2015,HOPEVALE UNION FREE SCHOOL DISTRICT AT HAMBURG,,,,,,,,,,
2015,FRONTIER CENTRAL SCHOOL DISTRICT,4.0,0.0,4.02197802197802,23.0,7.0,1.0,4.0,1.0,30.0,6.0
2015,EAST AURORA UNION FREE SCHOOL DISTRICT,12.0,55.00000000000001,9.29133858267716,10.0,3.0,1.0,2.0,1.0,13.0,4.0
2015,BUFFALO CITY SCHOOL DISTRICT,19.0,21.0,18.93543179983857,77.0,3.0,49.0,18.0,8.0,80.0,75.0
2015,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,10.0,14.000000000000002,9.62011173184357,52.0,11.0,33.0,5.0,5.0,63.0,43.0
2015,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,10.0,42.0,9.14666666666666,37.0,10.0,10.0,4.0,3.0,47.0,17.0
2015,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,7.000000000000001,40.0,6.18852459016393,43.0,13.0,31.0,7.0,1.0,56.0,39.0
2015,DEPEW UNION FREE SCHOOL DISTRICT,6.0,0.0,6.114649681528659,30.0,12.0,2.0,3.0,2.0,42.0,7.0
2015,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,7.000000000000001,25.0,6.68965517241379,43.0,12.0,5.0,3.0,1.0,55.0,9.0
2015,CLARENCE CENTRAL SCHOOL DISTRICT,7.000000000000001,50.0,6.862619808306709,7.0,1.0,1.0,2.0,4.0,8.0,7.0
2015,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,11.0,100.0,9.772413793103441,27.0,7.0,0.0,2.0,1.0,34.0,3.0
2015,EDEN CENTRAL SCHOOL DISTRICT,6.0,33.0,6.0,17.0,6.0,1.0,2.0,1.0,23.0,4.0
2015,IROQUOIS CENTRAL SCHOOL DISTRICT,8.0,0.0,8.08290155440414,11.0,4.0,0.0,2.0,1.0,15.0,3.0
2015,HOLLAND CENTRAL SCHOOL DISTRICT,10.0,33.0,9.08,16.0,5.0,1.0,2.0,0.0,21.0,3.0
2015,LACKAWANNA CITY SCHOOL DISTRICT,9.0,0.0,9.19285714285714,77.0,9.0,18.0,13.0,1.0,86.0,32.0
2015,LANCASTER CENTRAL SCHOOL DISTRICT,6.0,10.0,5.9238095238095205,13.0,5.0,1.0,3.0,1.0,18.0,5.0
2015,AKRON CENTRAL SCHOOL DISTRICT,12.0,0.0,12.479999999999999,29.0,7.0,1.0,1.0,0.0,36.0,2.0
2015,NORTH COLLINS CENTRAL SCHOOL DISTRICT,8.0,33.0,6.68421052631578,34.0,9.0,1.0,5.0,0.0,43.0,6.0
2015,ORCHARD PARK CENTRAL SCHOOL DISTRICT,6.0,17.0,5.7755102040816295,9.0,1.0,1.0,2.0,2.0,10.0,5.0
2015,TONAWANDA CITY SCHOOL DISTRICT,5.0,0.0,5.03355704697986,38.0,10.0,2.0,4.0,1.0,48.0,7.0
2015,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,5.0,28.999999999999996,4.54430379746835,34.0,9.0,6.0,6.0,2.0,43.0,14.0
2015,WEST SENECA CENTRAL SCHOOL DISTRICT,4.0,31.0,3.72837022132796,29.0,7.0,3.0,3.0,1.0,36.0,7.0
2015,CROWN POINT CENTRAL SCHOOL DISTRICT,0.0,0.0,0.0,40.0,11.0,0.0,0.0,2.0,51.0,2.0
2015,ELIZABETHTOWN-LEWIS CENTRAL SCHOOL DISTRICT,13.0,100.0,9.892857142857139,37.0,13.0,2.0,0.0,2.0,50.0,4.0
2015,KEENE CENTRAL SCHOOL DISTRICT,4.0,0.0,4.0,33.0,8.0,2.0,2.0,5.0,41.0,9.0
2015,MINERVA CENTRAL SCHOOL DISTRICT,19.0,50.0,18.99999999999999,30.0,23.0,0.0,3.0,2.0,53.0,5.0
2015,MORIAH CENTRAL SCHOOL DISTRICT,7.000000000000001,0.0,7.21212121212121,41.0,14.0,1.0,1.0,0.0,55.0,2.0
