YEAR,DISTRICT,PER_TURN_ALL,PER_TURN_INEXP,PER_TURN_EXP
2014,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT,0.13,0.25,0.1262962962962963
2014,NORTH MERRICK UNION FREE SCHOOL DISTRICT,0.12,0.0,0.12352941176470587
2014,VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT,0.06,0.13,0.059385964912280695
2014,ISLAND PARK UNION FREE SCHOOL DISTRICT,0.12,0.0,0.1232876712328767
2014,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,0.1,0.36,0.09363914373088686
2014,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,0.09,0.28,0.08578498293515358
2014,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,0.08,0.24,0.07778801843317973
2014,LONG BEACH CITY SCHOOL DISTRICT,0.21,0.49,0.20011764705882354
2014,WESTBURY UNION FREE SCHOOL DISTRICT,0.11,0.1,0.11030395136778115
2014,EAST WILLISTON UNION FREE SCHOOL DISTRICT,0.21,0.25,0.2087261146496815
2014,ROSLYN UNION FREE SCHOOL DISTRICT,0.08,0.5,0.07846715328467153
2014,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,0.07,0.08,0.06986111111111112
2014,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,0.07,0.0,0.07210526315789476
2014,MANHASSET UNION FREE SCHOOL DISTRICT,0.19,0.2,0.18979674796747967
2014,GREAT NECK UNION FREE SCHOOL DISTRICT,0.11,0.23,0.10720930232558139
2014,HERRICKS UNION FREE SCHOOL DISTRICT,0.13,0.17,0.1295046439628483
2014,MINEOLA UNION FREE SCHOOL DISTRICT,0.17,0.4,0.16534412955465588
2014,CARLE PLACE UNION FREE SCHOOL DISTRICT,0.09,0.25,0.08407407407407406
2014,NORTH SHORE CENTRAL SCHOOL DISTRICT,0.14,0.21,0.13778169014084507
2014,SYOSSET CENTRAL SCHOOL DISTRICT,0.1,0.25,0.09826446280991737
2014,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,0.1,0.23,0.09801020408163266
2014,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,0.11,0.39,0.10635574837310195
2014,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,0.05,0.0,0.05099337748344371
2014,JERICHO UNION FREE SCHOOL DISTRICT,0.09,0.2,0.08823151125401929
2014,HICKSVILLE UNION FREE SCHOOL DISTRICT,0.12,0.44,0.10597938144329898
2014,PLAINEDGE UNION FREE SCHOOL DISTRICT,0.11,0.38,0.10573122529644269
2014,BETHPAGE UNION FREE SCHOOL DISTRICT,0.11,0.16,0.10826923076923077
2014,FARMINGDALE UNION FREE SCHOOL DISTRICT,0.08,0.5,0.07308641975308643
2014,MASSAPEQUA UNION FREE SCHOOL DISTRICT,0.15,0.52,0.14116242038216562
2014,NYC CHANCELLOR'S OFFICE,,,
2014,NYC SPECIAL SCHOOLS - DISTRICT 75,0.17,0.18,0.16822711178553365
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,0.21,0.18,0.2154918032786885
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,0.19,0.19,0.19
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,0.17,0.2,0.16442649434571893
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,0.19,0.25,0.17683098591549296
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,0.19,0.36,0.16933583959899748
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,0.17,0.21,0.1647850208044383
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,0.24,0.26,0.23486995515695067
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,0.2,0.28,0.18449794480328835
2014,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,0.21,0.29,0.1903705558337506
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #10,0.18,0.21,0.1752283464566929
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #11,0.18,0.22,0.1728578360019408
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #12,0.21,0.27,0.19675324675324674
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #13,0.16,0.15,0.16105769230769232
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #14,0.2,0.22,0.19657192075796726
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #15,0.15,0.15,0.14999999999999997
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #16,0.2,0.23,0.19679715302491105
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #17,0.21,0.29,0.20043416370106762
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #18,0.14,0.16,0.13761767531219982
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #19,0.19,0.29,0.1800490539593553
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #20,0.12,0.13,0.11880906646177487
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #21,0.14,0.16,0.13787545787545788
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #22,0.14,0.23,0.13443820224719102
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #23,0.23,0.31,0.21887500000000001
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #32,0.19,0.23,0.1847868453105968
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #24,0.12,0.16,0.11495743287491814
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #25,0.12,0.19,0.1123049645390071
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #26,0.14,0.13,0.14087123638693147
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #27,0.13,0.17,0.1256474258970359
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #28,0.15,0.14,0.15109922178988328
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #29,0.14,0.16,0.13849433710859427
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #30,0.12,0.15,0.11657181571815717
2014,NEW YORK CITY GEOGRAPHIC DISTRICT #31,0.14,0.12,0.14113891285591026
2014,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,0.14,0.63,0.13713450292397664
2014,LOCKPORT CITY SCHOOL DISTRICT,0.11,0.14,0.10984615384615384
2014,NEWFANE CENTRAL SCHOOL DISTRICT,0.1,0.17,0.09786259541984733
2014,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,0.12,0.33,0.11837837837837838
2014,NIAGARA FALLS CITY SCHOOL DISTRICT,0.09,0.22,0.08970387243735764
2014,NORTH TONAWANDA CITY SCHOOL DISTRICT,0.09,0.27,0.08870967741935484
2014,STARPOINT CENTRAL SCHOOL DISTRICT,0.08,0.4,0.08
2014,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,0.07,0.2,0.06632075471698114
2014,BARKER CENTRAL SCHOOL DISTRICT,0.08,0.33,0.07666666666666666
2014,WILSON CENTRAL SCHOOL DISTRICT,0.1,0.0,0.100990099009901
2014,ADIRONDACK CENTRAL SCHOOL DISTRICT,0.13,0.0,0.1333913043478261
2014,CAMDEN CENTRAL SCHOOL DISTRICT,0.07,0.25,0.06558823529411766
2014,CLINTON CENTRAL SCHOOL DISTRICT,0.08,0.21,0.07858695652173914
2014,NEW HARTFORD CENTRAL SCHOOL DISTRICT,0.1,0.27,0.09430622009569378
2014,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,0.12,0.2,0.11288888888888889
2014,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,0.09,0.0,0.09380281690140846
2014,REMSEN CENTRAL SCHOOL DISTRICT,0.12,0.0,0.126
2014,ROME CITY SCHOOL DISTRICT,0.09,0.12,0.08799076212471132
2014,WATERVILLE CENTRAL SCHOOL DISTRICT,0.05,0.25,0.047058823529411764
2014,SHERRILL CITY SCHOOL DISTRICT,0.07,0.2,0.06078014184397163
2014,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,0.18,0.0,0.192
2014,UTICA CITY SCHOOL DISTRICT,0.19,0.57,0.18527216174183514
2014,WESTMORELAND CENTRAL SCHOOL DISTRICT,0.09,0.0,0.09375
2014,ORISKANY CENTRAL SCHOOL DISTRICT,0.09,0.0,0.1046938775510204
2014,WHITESBORO CENTRAL SCHOOL DISTRICT,0.11,0.29,0.10489878542510121
2014,WEST GENESEE CENTRAL SCHOOL DISTRICT,0.1,0.3,0.09228650137741047
2014,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,0.1,0.29,0.0927848101265823
2014,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,0.08,0.09,0.07980456026058631
2014,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,0.08,0.17,0.07330232558139535
2014,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,0.14,0.22,0.13481481481481483
2014,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,0.1,0.17,0.09686567164179105
2014,WESTHILL CENTRAL SCHOOL DISTRICT,0.08,0.0,0.08
2014,SOLVAY UNION FREE SCHOOL DISTRICT,0.14,0.4,0.12400000000000001
2014,LAFAYETTE CENTRAL SCHOOL DISTRICT,0.1,0.13,0.09783505154639176
2014,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,0.08,0.33,0.07326145552560646
2014,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,0.14,0.22,0.13829268292682928
2014,MARCELLUS CENTRAL SCHOOL DISTRICT,0.17,0.6,0.1572592592592593
2014,ONONDAGA CENTRAL SCHOOL DISTRICT,0.11,0.08,0.1123076923076923
2014,LIVERPOOL CENTRAL SCHOOL DISTRICT,0.13,0.22,0.12580223880597016
2014,LYNCOURT UNION FREE SCHOOL DISTRICT,0.05,0.33,0.02789473684210527
2014,SKANEATELES CENTRAL SCHOOL DISTRICT,0.1,0.4,0.09307692307692308
2014,SYRACUSE CITY SCHOOL DISTRICT,0.25,0.34,0.24193103448275863
2014,TULLY CENTRAL SCHOOL DISTRICT,0.06,0.0,0.06315789473684211
2014,CANANDAIGUA CITY SCHOOL DISTRICT,0.11,0.25,0.10765886287625417
2014,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,0.11,0.67,0.11
2014,GENEVA CITY SCHOOL DISTRICT,0.11,0.23,0.10212121212121211
2014,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),0.14,0.38,0.13
2014,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),0.18,0.25,0.17905405405405406
2014,NAPLES CENTRAL SCHOOL DISTRICT,0.05,0.0,0.0506578947368421
2014,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,0.12,0.22,0.10923076923076924
2014,HONEOYE CENTRAL SCHOOL DISTRICT,0.09,0.29,0.08759036144578312
2014,VICTOR CENTRAL SCHOOL DISTRICT,0.12,0.19,0.11565359477124183
2014,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,0.12,0.3,0.11577181208053691
2014,CHESTER UNION FREE SCHOOL DISTRICT,0.08,0.29,0.07447368421052632
2014,CORNWALL CENTRAL SCHOOL DISTRICT,0.08,0.18,0.07817351598173516
2014,PINE BUSH CENTRAL SCHOOL DISTRICT,0.07,0.14,0.0683289124668435
2014,GOSHEN CENTRAL SCHOOL DISTRICT,0.11,0.18,0.107
2014,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,0.1,0.2,0.0951219512195122
2014,MIDDLETOWN CITY SCHOOL DISTRICT,0.24,0.16,0.2462295081967213
2014,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,0.09,0.0,0.09234200743494424
2014,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,0.08,0.14,0.07773809523809525
2014,KIRYAS JOEL VILLAGE UNION FREE SCHOOL DISTRICT,0.25,0.67,0.2364516129032258
2014,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),0.21,0.11,0.21098684210526317
2014,NEWBURGH CITY SCHOOL DISTRICT,0.15,0.23,0.14820118343195265
2014,PORT JERVIS CITY SCHOOL DISTRICT,0.09,0.26,0.08216589861751152
2014,TUXEDO UNION FREE SCHOOL DISTRICT,0.2,0.25,0.199
2014,WARWICK VALLEY CENTRAL SCHOOL DISTRICT,0.11,0.33,0.10835820895522388
2014,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT,0.09,0.0,0.09613636363636363
2014,FLORIDA UNION FREE SCHOOL DISTRICT,0.12,0.17,0.11328358208955222
2014,ALBION CENTRAL SCHOOL DISTRICT,0.1,0.0,0.10344827586206896
2014,KENDALL CENTRAL SCHOOL DISTRICT,0.22,0.46,0.1703448275862069
2014,HOLLEY CENTRAL SCHOOL DISTRICT,0.09,0.11,0.08887640449438201
2014,MEDINA CENTRAL SCHOOL DISTRICT,0.1,,
2014,LYNDONVILLE CENTRAL SCHOOL DISTRICT,0.12,0.18,0.11294117647058823
2014,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,0.07,0.0,0.07133333333333335
2014,FULTON CITY SCHOOL DISTRICT,0.13,0.32,0.11932584269662923
2014,HANNIBAL CENTRAL SCHOOL DISTRICT,0.16,0.33,0.1487735849056604
2014,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,0.14,0.46,0.12143344709897613
2014,MEXICO CENTRAL SCHOOL DISTRICT,0.09,0.25,0.0776243093922652
2014,OSWEGO CITY SCHOOL DISTRICT,0.11,0.19,0.10342105263157894
2014,PULASKI CENTRAL SCHOOL DISTRICT,0.11,0.0,0.11865168539325843
2014,SANDY CREEK CENTRAL SCHOOL DISTRICT,0.1,0.17,0.0974390243902439
2014,PHOENIX CENTRAL SCHOOL DISTRICT,0.08,0.29,0.07618181818181818
2014,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT,0.12,0.0,0.12
2014,EDMESTON CENTRAL SCHOOL DISTRICT,0.15,,
2014,LAURENS CENTRAL SCHOOL DISTRICT,0.1,0.33,0.09361111111111112
2014,SCHENEVUS CENTRAL SCHOOL DISTRICT,0.0,0.0,0.0
2014,MILFORD CENTRAL SCHOOL DISTRICT,0.19,0.33,0.178
2014,MORRIS CENTRAL SCHOOL DISTRICT,0.11,0.0,0.1155
2014,ONEONTA CITY SCHOOL DISTRICT,0.17,0.25,0.1678666666666667
2014,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,0.16,0.0,0.16192771084337348
2014,COOPERSTOWN CENTRAL SCHOOL DISTRICT,0.11,0.2,0.10347826086956523
2014,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,0.08,0.25,0.06959183673469388
2014,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL DISTRICT,0.11,0.2,0.10121951219512196
2014,WORCESTER CENTRAL SCHOOL DISTRICT,0.14,0.33,0.12812500000000002
2014,MAHOPAC CENTRAL SCHOOL DISTRICT,0.1,0.0,0.10028409090909092
2014,CARMEL CENTRAL SCHOOL DISTRICT,0.09,0.38,0.08533762057877813
2014,HALDANE CENTRAL SCHOOL DISTRICT,0.28,0.2,0.28219178082191787
2014,GARRISON UNION FREE SCHOOL DISTRICT,0.12,,
2014,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,0.06,0.13,0.05839694656488549
2014,BREWSTER CENTRAL SCHOOL DISTRICT,0.08,0.2,0.08
2014,BERLIN CENTRAL SCHOOL DISTRICT,0.05,0.14,0.048874999999999995
2014,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL),0.04,0.1,0.03752577319587629
2014,EAST GREENBUSH CENTRAL SCHOOL DISTRICT,0.11,0.42,0.10222570532915361
2014,HOOSICK FALLS CENTRAL SCHOOL DISTRICT,0.08,0.5,0.07588235294117647
2014,LANSINGBURGH CENTRAL SCHOOL DISTRICT,0.18,0.24,0.1748863636363636
2014,NORTH GREENBUSH COMMON SCHOOL DISTRICT (WILLIAMS),0.0,0.0,0.0
2014,WYNANTSKILL UNION FREE SCHOOL DISTRICT,0.07,,
2014,RENSSELAER CITY SCHOOL DISTRICT,0.1,0.29,0.08895348837209302
2014,AVERILL PARK CENTRAL SCHOOL DISTRICT,0.13,0.75,0.11220095693779904
2014,HOOSIC VALLEY CENTRAL SCHOOL DISTRICT,0.13,0.0,0.13475609756097562
2014,SCHODACK CENTRAL SCHOOL DISTRICT,0.07,0.17,0.06487179487179488
2014,TROY CITY SCHOOL DISTRICT,0.22,0.07,0.22996677740863786
2014,CLARKSTOWN CENTRAL SCHOOL DISTRICT,0.1,0.25,0.09229074889867843
2014,NANUET UNION FREE SCHOOL DISTRICT,0.12,0.0,0.12126984126984126
2014,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),0.15,0.0,0.15210526315789474
2014,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT,0.1,0.17,0.09836575875486382
2014,NYACK UNION FREE SCHOOL DISTRICT,0.11,0.24,0.10896825396825398
2014,PEARL RIVER UNION FREE SCHOOL DISTRICT,0.09,0.09,0.09
2014,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN),0.14,0.26,0.1383957219251337
2014,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),0.19,0.25,0.18868613138686133
2014,BRASHER FALLS CENTRAL SCHOOL DISTRICT,0.26,0.0,0.2740540540540541
2014,CANTON CENTRAL SCHOOL DISTRICT,0.37,0.0,0.3739784946236559
2014,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,0.03,0.11,0.027647058823529413
2014,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,0.03,0.0,0.030789473684210523
2014,GOUVERNEUR CENTRAL SCHOOL DISTRICT,0.12,0.16,0.11787610619469027
2014,HAMMOND CENTRAL SCHOOL DISTRICT,0.1,0.0,0.11481481481481481
2014,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,0.08,0.0,0.08
2014,LISBON CENTRAL SCHOOL DISTRICT,0.1,0.0,0.10681818181818183
2014,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,0.11,0.0,0.1279591836734694
2014,MASSENA CENTRAL SCHOOL DISTRICT,0.11,0.27,0.1066137566137566
2014,MORRISTOWN CENTRAL SCHOOL DISTRICT,0.09,0.0,0.09272727272727273
2014,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,0.06,0.11,0.058701298701298706
2014,OGDENSBURG CITY SCHOOL DISTRICT,0.13,0.25,0.12824817518248174
2014,HEUVELTON CENTRAL SCHOOL DISTRICT,0.09,0.0,0.10184210526315789
2014,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,0.02,0.0,0.02102564102564103
2014,POTSDAM CENTRAL SCHOOL DISTRICT,0.09,0.17,0.08410526315789472
2014,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,0.13,0.14,0.129375
2014,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,0.07,0.12,0.06866412213740458
2014,SHENENDEHOWA CENTRAL SCHOOL DISTRICT,0.13,0.39,0.12166666666666667
2014,CORINTH CENTRAL SCHOOL DISTRICT,0.07,0.25,0.06816326530612246
2014,EDINBURG COMMON SCHOOL DISTRICT,0.0,0.0,0.0
2014,GALWAY CENTRAL SCHOOL DISTRICT,0.05,0.0,0.052597402597402594
2014,MECHANICVILLE CITY SCHOOL DISTRICT,0.13,0.3,0.11692307692307694
2014,BALLSTON SPA CENTRAL SCHOOL DISTRICT,0.11,0.21,0.1078978978978979
2014,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,0.12,0.4,0.1177327935222672
2014,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,0.13,0.2,0.12947368421052632
2014,SARATOGA SPRINGS CITY SCHOOL DISTRICT,0.11,0.18,0.10852941176470589
2014,STILLWATER CENTRAL SCHOOL DISTRICT,0.13,0.33,0.11571428571428571
2014,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT,0.09,0.0,0.09616438356164383
2014,DUANESBURG CENTRAL SCHOOL DISTRICT,0.33,0.25,0.3325806451612903
2014,SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT,0.12,0.29,0.1166
2014,NISKAYUNA CENTRAL SCHOOL DISTRICT,0.13,0.25,0.12641196013289038
2014,SCHALMONT CENTRAL SCHOOL DISTRICT,0.12,0.0,0.12591549295774648
2014,ROTTERDAM-MOHONASEN CENTRAL SCHOOL DISTRICT,0.16,0.2,0.15939698492462312
2014,SCHENECTADY CITY SCHOOL DISTRICT,0.17,0.25,0.1681058495821727
2014,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT,0.05,0.0,0.05128205128205128
2014,JEFFERSON CENTRAL SCHOOL DISTRICT,0.03,0.0,0.03214285714285714
2014,MIDDLEBURGH CENTRAL SCHOOL DISTRICT,0.14,0.0,0.1475675675675676
2014,COBLESKILL-RICHMONDVILLE CENTRAL SCHOOL DISTRICT,0.11,0.25,0.10154362416107382
2014,SCHOHARIE CENTRAL SCHOOL DISTRICT,0.04,0.0,0.04050632911392405
2014,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,0.09,0.0,0.09
2014,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,0.18,,
2014,WATKINS GLEN CENTRAL SCHOOL DISTRICT,0.16,,
2014,SOUTH SENECA CENTRAL SCHOOL DISTRICT,0.21,0.5,0.19720588235294118
2014,ROMULUS CENTRAL SCHOOL DISTRICT,0.24,0.33,0.237906976744186
2014,SENECA FALLS CENTRAL SCHOOL DISTRICT,0.1,0.17,0.09675925925925927
2014,WATERLOO CENTRAL SCHOOL DISTRICT,0.07,0.0,0.07049295774647889
2014,ADDISON CENTRAL SCHOOL DISTRICT,0.16,0.0,0.16516129032258065
2014,AVOCA CENTRAL SCHOOL DISTRICT,0.04,0.0,0.04086956521739131
2014,BATH CENTRAL SCHOOL DISTRICT,0.04,0.0,0.04183206106870229
2014,BRADFORD CENTRAL SCHOOL DISTRICT,0.1,0.14,0.0923076923076923
2014,CAMPBELL-SAVONA CENTRAL SCHOOL DISTRICT,0.08,0.21,0.07458333333333333
2014,CORNING CITY SCHOOL DISTRICT,0.11,0.11,0.11
2014,CANISTEO-GREENWOOD CSD,0.11,0.5,0.07710843373493977
2014,HORNELL CITY SCHOOL DISTRICT,0.1,0.0,0.10287769784172662
2014,ARKPORT CENTRAL SCHOOL DISTRICT,0.02,0.17,0.013333333333333336
2014,PRATTSBURGH CENTRAL SCHOOL DISTRICT,0.1,0.0,0.10810810810810811
2014,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT,0.11,0.0,0.11423076923076923
2014,HAMMONDSPORT CENTRAL SCHOOL DISTRICT,0.06,0.0,0.0623076923076923
2014,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,0.1,0.33,0.08230769230769232
2014,BABYLON UNION FREE SCHOOL DISTRICT,0.13,0.14,0.12977272727272726
2014,WEST BABYLON UNION FREE SCHOOL DISTRICT,0.07,0.19,0.06761363636363638
2014,NORTH BABYLON UNION FREE SCHOOL DISTRICT,0.07,0.11,0.06964071856287427
2014,LINDENHURST UNION FREE SCHOOL DISTRICT,0.09,0.39,0.0845010183299389
2014,COPIAGUE UNION FREE SCHOOL DISTRICT,0.13,0.37,0.11815789473684211
2014,AMITYVILLE UNION FREE SCHOOL DISTRICT,0.17,0.0,0.181283185840708
2014,DEER PARK UNION FREE SCHOOL DISTRICT,0.14,0.26,0.13651162790697674
2014,WYANDANCH UNION FREE SCHOOL DISTRICT,0.1,0.0,0.10454545454545455
2014,THREE VILLAGE CENTRAL SCHOOL DISTRICT,0.19,0.69,0.18803536345776034
2014,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,0.1,0.29,0.09566539923954374
2014,SACHEM CENTRAL SCHOOL DISTRICT,0.23,0.6,0.22882663847780127
2014,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,0.15,0.22,0.14876106194690264
2014,MOUNT SINAI UNION FREE SCHOOL DISTRICT,0.09,0.13,0.08807228915662652
2014,MILLER PLACE UNION FREE SCHOOL DISTRICT,0.09,0.14,0.08716494845360825
2014,ROCKY POINT UNION FREE SCHOOL DISTRICT,0.09,0.14,0.08746835443037974
2014,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,0.08,0.16,0.07906432748538011
2014,LONGWOOD CENTRAL SCHOOL DISTRICT,0.12,0.14,0.11889845094664371
2014,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,0.2,0.41,0.19507812500000002
2014,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,0.07,0.13,0.06782383419689121
2014,CENTER MORICHES UNION FREE SCHOOL DISTRICT,0.16,0.0,0.16672268907563026
2014,EAST MORICHES UNION FREE SCHOOL DISTRICT,0.05,0.25,0.03461538461538462
2014,SOUTH COUNTRY CENTRAL SCHOOL DISTRICT,0.1,0.16,0.0978688524590164
2014,EAST HAMPTON UNION FREE SCHOOL DISTRICT,0.1,0.38,0.09374301675977655
2014,WAINSCOTT COMMON SCHOOL DISTRICT,0.14,0.33,0.10200000000000001
2014,AMAGANSETT UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0
2014,SPRINGS UNION FREE SCHOOL DISTRICT,0.07,0.0,0.07134615384615385
2014,SAG HARBOR UNION FREE SCHOOL DISTRICT,0.01,0.0,0.01
2014,MONTAUK UNION FREE SCHOOL DISTRICT,0.07,0.0,0.07358974358974359
2014,ELWOOD UNION FREE SCHOOL DISTRICT,0.16,0.31,0.15467455621301776
2014,COLD SPRING HARBOR CENTRAL SCHOOL DISTRICT,0.14,0.1,0.14024539877300612
2014,HUNTINGTON UNION FREE SCHOOL DISTRICT,0.12,0.17,0.11895522388059702
2014,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,0.16,0.33,0.1583558994197292
2014,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,0.15,0.42,0.1456831395348837
2014,HARBORFIELDS CENTRAL SCHOOL DISTRICT,0.08,0.25,0.07716666666666666
2014,COMMACK UNION FREE SCHOOL DISTRICT,0.12,0.55,0.11421153846153845
2014,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,0.11,0.25,0.10751111111111111
2014,BAY SHORE UNION FREE SCHOOL DISTRICT,0.14,0.3,0.13707762557077627
2014,ISLIP UNION FREE SCHOOL DISTRICT,0.11,0.23,0.10902834008097166
2014,EAST ISLIP UNION FREE SCHOOL DISTRICT,0.09,0.11,0.08964391691394658
2014,SAYVILLE UNION FREE SCHOOL DISTRICT,0.13,0.0,0.13269709543568464
2014,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,0.17,0.34,0.16482608695652176
2014,HAUPPAUGE UNION FREE SCHOOL DISTRICT,0.08,0.25,0.07474226804123711
2014,CONNETQUOT CENTRAL SCHOOL DISTRICT,,,
2014,WEST ISLIP UNION FREE SCHOOL DISTRICT,0.12,0.0,0.12223999999999999
2014,BRENTWOOD UNION FREE SCHOOL DISTRICT,0.14,0.5,0.1376091081593928
2014,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,0.22,0.33,0.21976694915254238
2014,FIRE ISLAND UNION FREE SCHOOL DISTRICT,0.0,,
2014,SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT,0.09,0.0,0.09138461538461538
2014,RIVERHEAD CENTRAL SCHOOL DISTRICT,0.12,0.29,0.11596439169139465
2014,LITTLE FLOWER UNION FREE SCHOOL DISTRICT,0.04,0.0,0.04363636363636363
2014,SHELTER ISLAND UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0
2014,SMITHTOWN CENTRAL SCHOOL DISTRICT,0.15,0.33,0.1481818181818182
2014,KINGS PARK CENTRAL SCHOOL DISTRICT,0.16,0.14,0.16030188679245283
